pid,event,time,time2,num_birthdate,num_imr_birth,fac_sex,fac_civ,fac_ses_50,fac_birthplace,fac_region
804001357,0,68.212,75.722,1804.2779796984196,10.02710027,male,married,lower,remote,rural
804001358,1,60.0,66.545,1804.3080966754965,10.02710027,female,widow,unknown,remote,rural
804001359,0,60.0,71.284,1804.4887985379576,12.41830065,female,married,unknown,parish,rural
804001359,1,71.284,73.748,1804.4887985379576,12.41830065,female,widow,unknown,parish,rural
804001360,0,60.0,65.217,1804.439516211832,13.0859375,female,married,unknown,parish,rural
804001360,0,65.217,75.56,1804.439516211832,13.0859375,female,widow,unknown,parish,rural
804001362,1,60.0,61.491,1803.9987131837067,13.0859375,female,married,unknown,region,industry
804001368,0,60.0,68.576,1804.672238307426,12.7090301,female,married,unknown,region,rural
804001368,0,68.576,75.328,1804.672238307426,12.7090301,female,widow,unknown,region,rural
804001370,0,60.0,75.232,1804.7680650526704,13.0859375,female,widow,farmer,parish,rural
804001371,0,60.0,75.229,1804.7708029596774,13.0859375,female,married,lower,parish,rural
804001372,1,60.0,69.628,1804.7735408666845,12.7090301,female,widow,upper,region,rural
804001374,0,60.0,75.196,1804.8036578437614,12.41830065,female,married,unknown,parish,rural
804001375,1,60.0,60.045,1804.852940169887,12.41830065,male,married,unknown,parish,rural
804001377,0,60.0,75.027,1804.9734080781946,25.377643499999998,female,widow,lower,remote,rural
804001390,1,60.0,60.71,1804.1137052780002,14.43661972,female,widow,farmer,parish,rural
804001395,0,60.0,67.229,1804.2588143493706,14.43661972,female,married,farmer,parish,rural
804001395,0,67.229,75.741,1804.2588143493706,14.43661972,female,married,farmer,parish,rural
804001397,0,60.0,60.16,1804.3299999315523,20.41666667,female,married,unknown,remote,industry
804001397,1,61.159,64.308,1804.3299999315523,20.41666667,female,married,unknown,remote,industry
804001399,1,60.0,71.93,1804.376544350671,20.41666667,male,widow,unknown,remote,rural
804001402,0,60.0,61.973,1804.5161776080274,14.43661972,male,widow,unknown,parish,rural
804001402,0,61.973,62.972,1804.5161776080274,14.43661972,male,married,unknown,parish,rural
804001402,1,62.972,66.364,1804.5161776080274,14.43661972,male,widow,unknown,parish,rural
804001403,0,60.0,61.915,1804.5380808640834,20.41666667,female,married,lower,remote,rural
804001403,0,61.915,62.148,1804.5380808640834,20.41666667,female,married,lower,remote,rural
804001403,0,62.148,66.95,1804.5380808640834,20.41666667,female,widow,lower,remote,rural
804001403,0,66.95,75.462,1804.5380808640834,20.41666667,female,widow,lower,remote,rural
804001405,0,60.0,74.225,1804.609266446265,19.32773109,male,married,upper,remote,rural
804001405,1,74.225,74.263,1804.609266446265,19.32773109,male,widow,upper,remote,rural
804001409,0,60.0,75.237,1804.7625892386566,13.098236779999999,male,married,farmer,remote,rural
804001412,0,60.0,75.177,1804.8228231928101,14.43661972,male,married,farmer,parish,rural
804001416,0,60.0,75.092,1804.907698310027,25.377643499999998,female,widow,unknown,remote,rural
804001419,0,60.0,66.553,1804.9350773800968,14.43661972,female,unmarried,unknown,parish,rural
804001419,0,66.553,75.065,1804.9350773800968,14.43661972,female,unmarried,unknown,parish,rural
804001446,0,60.0,61.485,1804.653072958377,16.93548387,female,married,unknown,parish,industry
804001446,1,61.485,64.456,1804.653072958377,16.93548387,female,widow,unknown,parish,industry
804001449,0,60.0,60.042,1804.8365127278453,17.7184466,female,married,unknown,region,industry
804001449,1,60.042,63.347,1804.8365127278453,17.7184466,female,widow,unknown,region,industry
804001452,0,60.0,75.163,1804.8365127278453,25.377643499999998,female,widow,lower,remote,industry
804001455,1,60.0,63.498,1804.0014510907138,14.23357664,male,married,farmer,parish,industry
804001457,0,60.0,75.993,1804.0069269047276,14.23357664,female,widow,unknown,parish,industry
804001459,1,60.0,74.852,1804.0452576028256,14.23357664,female,married,farmer,parish,industry
804001461,0,60.0,67.087,1804.0507334168394,10.862262040000001,male,married,unknown,remote,industry
804001461,0,67.087,75.949,1804.0507334168394,10.862262040000001,male,widow,unknown,remote,industry
804001462,0,60.0,68.437,1804.0534713238465,14.23357664,female,married,farmer,parish,industry
804001462,0,68.437,68.771,1804.0534713238465,14.23357664,female,married,farmer,parish,industry
804001462,0,68.771,75.947,1804.0534713238465,14.23357664,female,widow,farmer,parish,industry
804001463,1,60.0,64.642,1804.1137052780002,14.23357664,female,married,lower,parish,industry
804001464,1,60.0,62.95,1804.1164431850073,14.23357664,female,unmarried,unknown,parish,industry
804001472,0,60.0,75.613,1804.387495978699,14.23357664,female,widow,middle,parish,industry
804001474,1,60.0,67.676,1804.4668952819018,14.23357664,male,married,farmer,parish,industry
804001475,0,60.0,73.094,1804.4778469099297,9.856915739,male,married,lower,remote,rural
804001475,0,73.094,73.206,1804.4778469099297,9.856915739,male,widow,lower,remote,rural
804001478,0,60.0,75.418,1804.5818873761953,14.23357664,female,married,unknown,parish,industry
804001480,0,60.0,75.404,1804.5955769112302,14.23357664,female,widow,farmer,parish,industry
804001481,0,60.0,75.399,1804.6010527252442,14.23357664,female,widow,unknown,parish,industry
804001484,0,60.0,65.699,1804.7543755176355,14.21072366,female,married,unknown,remote,industry
804001484,0,65.699,75.246,1804.7543755176355,14.21072366,female,widow,unknown,remote,industry
804001486,0,60.0,63.714,1804.8173473787963,14.23357664,female,married,unknown,parish,industry
804001486,0,63.714,75.183,1804.8173473787963,14.23357664,female,widow,unknown,parish,industry
804001487,1,60.0,69.075,1804.8337748208382,14.23357664,male,widow,unknown,parish,industry
804001488,0,60.0,75.128,1804.872105518936,12.66447368,female,married,unknown,remote,industry
804001491,0,60.0,64.434,1804.9569806361526,14.23357664,male,married,unknown,region,rural
804001491,1,64.434,66.019,1804.9569806361526,14.23357664,male,widow,unknown,region,rural
804001493,0,60.0,67.52,1804.9706701711875,12.144702839999999,male,married,lower,remote,industry
804001493,0,67.52,72.519,1804.9706701711875,12.144702839999999,male,married,lower,remote,industry
804001493,0,72.519,75.029,1804.9706701711875,12.144702839999999,male,married,lower,remote,industry
804001498,1,60.0,60.979,1804.4887985379576,20.701754389999998,male,married,unknown,remote,industry
804001504,0,60.979,75.489,1804.5107017940136,15.501519759999999,male,married,unknown,remote,industry
804001512,1,60.0,74.041,1804.1246569060281,12.7090301,male,married,middle,parish,rural
804001513,1,60.0,62.378,1804.1328706270492,12.7090301,male,married,lower,parish,rural
804001514,1,60.0,62.734,1804.14108434807,12.7090301,female,widow,unknown,parish,rural
804001515,1,60.0,72.585,1804.157511790112,12.7090301,male,married,lower,parish,rural
804001520,0,60.0,69.184,1804.3053587684894,12.7090301,male,widow,farmer,parish,rural
804001520,0,69.184,75.695,1804.3053587684894,12.7090301,male,widow,farmer,parish,rural
804001523,0,60.0,61.855,1804.4559436538739,12.41830065,male,married,unknown,parish,rural
804001523,0,61.855,69.034,1804.4559436538739,12.41830065,male,widow,unknown,parish,rural
804001523,0,69.034,75.544,1804.4559436538739,12.41830065,male,widow,unknown,parish,rural
804001524,1,60.0,64.823,1804.4751090029226,12.7090301,male,married,farmer,parish,rural
804001532,0,60.0,68.686,1804.8036578437614,12.41830065,male,married,unknown,parish,rural
804001532,0,68.686,75.196,1804.8036578437614,12.41830065,male,widow,unknown,parish,rural
804001543,0,60.0,60.491,1803.9987131837067,31.96721311,female,unmarried,unknown,remote,industry
804001543,1,61.491,71.489,1803.9987131837067,31.96721311,female,widow,unknown,remote,industry
804001544,0,60.0,60.491,1803.9987131837067,26.061615319999998,male,unmarried,unknown,remote,industry
804001544,1,61.491,63.853,1803.9987131837067,26.061615319999998,male,unmarried,unknown,remote,industry
804001545,0,60.0,60.491,1803.9987131837067,25.0,female,widow,unknown,remote,industry
804001545,0,61.491,76.001,1803.9987131837067,25.0,female,widow,unknown,remote,industry
804001552,0,60.0,60.349,1804.14108434807,12.41830065,female,married,unknown,region,industry
804001552,0,61.348,68.467,1804.14108434807,12.41830065,female,married,unknown,region,industry
804001552,0,68.467,75.859,1804.14108434807,12.41830065,female,widow,unknown,region,industry
804001553,0,60.0,60.349,1804.14108434807,14.081145580000001,female,married,unknown,remote,industry
804001553,0,61.348,75.859,1804.14108434807,14.081145580000001,female,married,unknown,remote,industry
804001562,0,60.905,72.3,1804.5846252832023,17.7184466,female,married,unknown,parish,industry
804001562,1,72.3,73.518,1804.5846252832023,17.7184466,female,widow,unknown,parish,industry
804001566,0,60.812,75.322,1804.6777141214397,14.21072366,male,married,unknown,remote,industry
804001572,0,60.615,75.125,1804.874843425943,17.7184466,female,widow,unknown,parish,industry
804001573,0,60.738,75.248,1804.7516376106284,14.21072366,female,married,unknown,remote,industry
804001593,1,60.0,67.139,1804.6229559813,11.14369501,male,married,lower,remote,rural
804001596,1,60.0,65.042,1804.6968794704887,12.41830065,male,married,lower,parish,rural
804001606,0,60.0,75.933,1804.0671608588814,18.14882033,female,married,unknown,parish,rural
804001607,0,60.0,61.225,1804.0863262079304,18.14882033,female,unmarried,unknown,region,rural
804001607,1,61.225,69.294,1804.0863262079304,18.14882033,female,widow,unknown,region,rural
804001612,0,60.0,75.618,1804.3820201646852,18.14882033,female,widow,unknown,parish,rural
804001614,0,60.0,75.56,1804.439516211832,7.951070335999999,female,married,unknown,remote,rural
804001618,0,60.0,66.936,1804.5517703991184,18.14882033,male,married,lower,parish,rural
804001618,0,66.936,70.392,1804.5517703991184,18.14882033,male,married,lower,parish,rural
804001618,0,70.392,75.448,1804.5517703991184,18.14882033,male,widow,lower,parish,rural
804001619,0,60.0,66.769,1804.7187827265448,18.14882033,male,married,lower,parish,rural
804001619,0,66.769,75.281,1804.7187827265448,18.14882033,male,married,lower,parish,rural
804001623,0,60.0,74.107,1804.861153890908,18.14882033,male,married,farmer,parish,rural
804001623,0,74.107,75.139,1804.861153890908,18.14882033,male,widow,farmer,parish,rural
804001624,0,60.0,63.566,1804.861153890908,18.14882033,male,married,farmer,parish,rural
804001633,0,60.0,75.511,1804.4887985379576,18.14882033,female,married,lower,parish,rural
804001634,0,60.0,66.999,1804.4887985379576,18.14882033,female,married,lower,parish,rural
804001634,0,66.999,75.511,1804.4887985379576,18.14882033,female,married,lower,parish,rural
804001647,0,60.0,72.44,1804.1985803952168,14.207221350000001,female,widow,unknown,remote,rural
804001656,1,60.0,64.152,1804.3382136525734,15.501519759999999,male,married,lower,remote,rural
804001677,0,60.0,75.12,1804.880319239957,21.295279909999998,male,married,unknown,region,rural
805000682,0,60.0,64.335,1805.0226904043204,12.144702839999999,female,married,unknown,remote,town
805000682,0,64.335,74.977,1805.0226904043204,12.144702839999999,female,widow,unknown,remote,town
805000686,0,60.0,66.104,1805.3840941292428,18.14882033,male,married,lower,region,rural
805000686,0,66.104,72.968,1805.3840941292428,18.14882033,male,married,lower,region,rural
805000686,0,72.968,74.616,1805.3840941292428,18.14882033,male,widow,lower,region,rural
805000691,0,60.0,61.513,1805.0856622654812,18.47133758,male,married,unknown,remote,town
805000691,0,61.513,61.567,1805.0856622654812,18.47133758,male,widow,unknown,remote,town
805000691,1,61.567,69.483,1805.0856622654812,18.47133758,male,widow,unknown,remote,town
805000695,0,60.0,74.912,1805.088400172488,23.241590210000002,female,widow,unknown,remote,town
805000698,1,60.0,63.799,1805.126730870586,21.295279909999998,female,widow,lower,parish,town
805000712,0,60.0,61.107,1805.2471987788933,11.80274859,female,married,lower,remote,rural
805000712,1,61.107,63.347,1805.2471987788933,11.80274859,female,widow,lower,remote,rural
805000713,0,60.0,69.622,1805.2526745929074,9.961685824,female,married,unknown,remote,town
805000713,0,69.628,74.747,1805.2526745929074,9.961685824,female,married,unknown,remote,industry
805000714,1,60.0,60.029,1805.2554124999144,21.295279909999998,female,married,unknown,region,rural
805000717,0,60.0,61.874,1805.2636262209353,12.7090301,female,married,unknown,region,industry
805000717,0,61.874,74.736,1805.2636262209353,12.7090301,female,widow,unknown,region,industry
805000726,0,60.0,71.446,1805.3485013381521,21.295279909999998,female,widow,unknown,parish,town
805000735,0,60.0,74.608,1805.392307850264,21.295279909999998,female,unmarried,lower,parish,town
805000741,0,60.0,74.561,1805.4388522693826,21.295279909999998,female,unmarried,unknown,parish,town
805000748,0,60.0,74.438,1805.5620580846971,12.41830065,female,unmarried,unknown,parish,rural
805000756,1,60.0,69.37,1805.6387194808929,23.241590210000002,female,widow,unknown,remote,town
805000760,0,60.0,74.345,1805.6551469229348,21.295279909999998,female,unmarried,unknown,parish,town
805000761,0,60.0,64.283,1805.6660985509627,23.47826087,male,married,upper,remote,town
805000761,1,64.283,66.107,1805.6660985509627,23.47826087,male,widow,upper,remote,town
805000767,1,60.174,62.643,1805.3156464540682,17.7184466,male,married,unknown,parish,industry
805000771,0,74.0,74.512,1805.4881345955084,18.47133758,female,unmarried,unknown,remote,town
805000776,0,60.0,71.706,1805.7838285522632,11.971830989999999,male,married,farmer,parish,rural
805000776,0,71.706,74.216,1805.7838285522632,11.971830989999999,male,married,farmer,parish,rural
805000787,0,60.0,67.588,1805.9015585535637,12.7090301,female,married,lower,parish,rural
805000787,1,67.588,69.729,1805.9015585535637,12.7090301,female,married,lower,parish,rural
805000789,0,60.0,64.883,1805.9070343675776,12.48826291,male,married,lower,remote,town
805000793,1,60.0,73.997,1805.9426271586685,21.295279909999998,female,widow,unknown,parish,town
805000796,1,60.0,65.567,1805.9453650656756,18.14882033,female,widow,unknown,region,town
805001192,0,60.0,74.512,1805.4881345955084,16.38297872,female,married,lower,remote,industry
805001193,0,60.0,74.999,1805.0007871482644,16.90544413,male,married,unknown,parish,industry
805001194,0,60.0,74.964,1805.0363799393554,16.90544413,female,widow,unknown,region,rural
805001199,1,60.0,63.974,1805.126730870586,17.7184466,female,married,farmer,region,rural
805001200,0,60.0,74.851,1805.1486341266418,12.41830065,female,widow,lower,parish,rural
805001201,0,60.0,61.228,1805.3293359891031,17.7184466,female,married,unknown,region,industry
805001201,1,61.228,61.233,1805.3293359891031,17.7184466,female,widow,unknown,region,industry
805001206,1,60.0,63.949,1805.2143438948096,16.90544413,female,widow,unknown,parish,industry
805001210,0,60.0,74.693,1805.307432733047,16.90544413,female,married,unknown,parish,industry
805001211,0,60.0,74.69,1805.3101706400541,18.14882033,male,married,lower,parish,rural
805001212,0,60.16,69.16,1805.3293359891031,16.90544413,male,married,unknown,region,industry
805001212,0,69.16,69.672,1805.3293359891031,16.90544413,male,married,unknown,region,industry
805001212,0,69.672,74.671,1805.3293359891031,16.90544413,male,widow,unknown,region,industry
805001213,0,60.0,74.627,1805.373142501215,16.90544413,male,married,unknown,region,industry
805001218,1,60.0,63.443,1805.5264652936062,14.23357664,female,married,lower,parish,industry
805001219,0,60.0,74.446,1805.5538443636763,17.7184466,female,widow,unknown,parish,industry
805001221,0,60.0,68.872,1805.6168162248368,16.90544413,male,married,unknown,region,industry
805001221,0,68.872,74.383,1805.6168162248368,16.90544413,male,married,unknown,region,industry
805001227,0,60.0,66.742,1805.7153808770884,16.90544413,male,married,lower,region,rural
805001227,1,66.742,74.233,1805.7153808770884,16.90544413,male,widow,lower,region,rural
805001232,0,60.0,60.031,1805.7564494821934,16.90544413,female,married,unknown,region,rural
805001232,0,60.031,74.244,1805.7564494821934,16.90544413,female,widow,unknown,region,rural
805001233,0,60.0,74.235,1805.7646632032142,16.93548387,male,married,unknown,parish,industry
805001243,0,60.0,74.044,1805.9563166937035,16.90544413,male,married,farmer,region,rural
805001245,1,60.0,61.118,1805.4881345955084,18.14882033,female,widow,lower,region,industry
805001247,1,60.0,61.14,1805.4881345955084,9.856915739,female,married,unknown,remote,industry
805001250,0,60.0,71.465,1805.0254283113275,19.92337165,female,married,unknown,parish,rural
805001250,0,71.465,72.278,1805.0254283113275,19.92337165,female,married,unknown,parish,rural
805001250,0,72.278,74.975,1805.0254283113275,19.92337165,female,widow,unknown,parish,rural
805001253,1,60.0,73.847,1805.1322066845999,18.47133758,female,widow,unknown,remote,industry
805001258,0,60.0,64.719,1805.2964811050192,14.43661972,female,married,lower,parish,rural
805001258,0,64.719,74.704,1805.2964811050192,14.43661972,female,widow,lower,parish,rural
805001264,0,60.064,63.213,1805.4251627343476,20.41666667,male,married,lower,remote,industry
805001264,0,63.213,66.337,1805.4251627343476,20.41666667,male,widow,lower,remote,industry
805001264,0,66.337,69.064,1805.4251627343476,20.41666667,male,married,lower,remote,industry
805001264,0,69.064,74.575,1805.4251627343476,20.41666667,male,married,lower,remote,industry
805001280,1,60.0,71.555,1805.0117387762925,11.971830989999999,female,widow,unknown,parish,rural
805001284,1,60.0,67.865,1805.0445936603762,12.7090301,female,married,unknown,parish,rural
805001287,1,60.0,66.608,1805.088400172488,11.971830989999999,female,widow,unknown,parish,rural
805001294,1,60.0,60.606,1805.2143438948096,11.971830989999999,male,married,farmer,parish,rural
805001297,0,60.0,60.212,1805.2773157559702,11.971830989999999,male,married,unknown,parish,rural
805001297,0,60.212,63.96,1805.2773157559702,11.971830989999999,male,married,unknown,parish,rural
805001297,1,63.96,71.295,1805.2773157559702,11.971830989999999,male,widow,unknown,parish,rural
805001302,0,60.0,72.168,1805.321122268082,12.7090301,female,widow,farmer,region,rural
805001302,0,72.168,74.679,1805.321122268082,12.7090301,female,widow,farmer,region,rural
805001304,0,60.0,60.075,1805.4142111063197,15.501519759999999,female,unmarried,lower,remote,rural
805001304,1,60.075,69.614,1805.4142111063197,15.501519759999999,female,unmarried,lower,remote,rural
805001305,0,60.0,74.583,1805.4169490133268,14.23357664,female,unmarried,lower,parish,industry
805001307,0,60.0,61.039,1805.4498038974107,22.2,female,married,lower,remote,rural
805001307,0,61.039,72.04,1805.4498038974107,22.2,female,married,lower,remote,rural
805001307,1,72.04,73.14,1805.4498038974107,22.2,female,married,lower,remote,rural
805001313,0,60.0,71.977,1805.5127757585713,11.971830989999999,male,married,farmer,parish,rural
805001313,0,71.977,74.487,1805.5127757585713,11.971830989999999,male,married,farmer,parish,rural
805001314,0,60.0,74.484,1805.5155136655783,11.971830989999999,female,married,lower,parish,rural
805001315,0,60.0,71.947,1805.5428927356481,11.971830989999999,male,married,unknown,parish,rural
805001315,0,71.947,74.457,1805.5428927356481,11.971830989999999,male,married,unknown,parish,rural
805001316,1,60.0,61.039,1805.5428927356481,11.14369501,male,widow,lower,remote,rural
805001318,0,60.0,69.272,1805.5620580846971,16.66666667,male,married,unknown,remote,rural
805001318,0,69.272,74.438,1805.5620580846971,16.66666667,male,widow,unknown,remote,rural
805001322,0,60.0,74.372,1805.6277678528647,11.971830989999999,female,widow,unknown,parish,rural
805001326,0,60.0,66.824,1805.6660985509627,14.23357664,female,married,lower,parish,industry
805001326,0,66.824,74.334,1805.6660985509627,14.23357664,female,married,lower,parish,industry
805001331,0,60.0,68.888,1805.7016913420534,11.971830989999999,female,married,unknown,parish,rural
805001331,0,68.888,74.298,1805.7016913420534,11.971830989999999,female,widow,unknown,parish,rural
805001333,0,60.0,65.729,1805.7591873892002,10.19607843,male,married,farmer,remote,rural
805001333,0,65.729,74.241,1805.7591873892002,10.19607843,male,married,farmer,remote,rural
805001338,0,60.0,65.45,1805.8659657624728,11.14369501,female,married,farmer,remote,rural
805001338,0,65.45,74.134,1805.8659657624728,11.14369501,female,widow,farmer,remote,rural
805001339,1,60.0,64.913,1805.8823932045148,11.971830989999999,male,married,lower,parish,rural
805001352,0,60.0,68.437,1805.0528073813973,12.41830065,female,widow,lower,parish,rural
805001352,0,68.437,74.947,1805.0528073813973,12.41830065,female,widow,lower,parish,rural
805001354,0,60.0,67.895,1805.2006543597747,9.183673469,male,married,unknown,parish,rural
805001354,0,67.895,74.799,1805.2006543597747,9.183673469,male,widow,unknown,parish,rural
805001359,0,60.0,66.008,1805.4799208744876,9.183673469,male,married,lower,parish,rural
805001359,1,66.008,74.34,1805.4799208744876,9.183673469,male,married,lower,parish,rural
805001363,0,60.0,65.707,1805.7810906452562,9.183673469,male,married,lower,region,rural
805001363,0,65.707,68.078,1805.7810906452562,9.183673469,male,married,lower,region,rural
805001363,1,68.136,69.187,1805.7810906452562,9.183673469,male,married,lower,parish,rural
805001365,1,60.0,61.012,1805.0966138935091,12.41830065,female,married,unknown,region,rural
805001368,0,60.0,74.879,1805.121255056572,12.41830065,female,married,unknown,parish,rural
805001369,1,60.0,62.192,1805.129468777593,12.7090301,male,married,lower,region,rural
805001370,0,60.0,64.587,1805.129468777593,13.0859375,female,married,unknown,parish,rural
805001370,1,64.587,70.074,1805.129468777593,13.0859375,female,widow,unknown,parish,rural
805001373,0,60.316,74.827,1805.1732752897049,13.0859375,male,widow,unknown,region,industry
805001374,1,60.0,66.277,1805.2061301737886,13.0859375,female,widow,unknown,parish,rural
805001375,0,60.0,74.766,1805.2335092438584,12.66447368,male,married,lower,remote,rural
805001377,0,60.0,72.064,1805.2554124999144,12.41830065,female,married,unknown,region,rural
805001377,0,72.064,74.745,1805.2554124999144,12.41830065,female,widow,unknown,region,rural
805001378,1,60.0,65.17,1805.3183843610752,13.0859375,male,widow,lower,parish,rural
805001380,0,60.0,61.296,1805.343025524138,9.745762712,female,married,farmer,remote,rural
805001380,0,61.296,74.657,1805.343025524138,9.745762712,female,widow,farmer,remote,rural
805001383,0,60.0,61.414,1805.074710637453,13.0859375,male,married,lower,region,rural
805001383,0,61.414,72.415,1805.074710637453,13.0859375,male,married,lower,region,rural
805001383,0,72.415,74.925,1805.074710637453,13.0859375,male,married,lower,region,rural
805001387,0,60.0,67.046,1805.4443280833966,13.0859375,male,married,lower,parish,rural
805001387,1,67.046,71.336,1805.4443280833966,13.0859375,male,married,lower,parish,rural
805001388,0,60.0,67.347,1805.4580176184315,13.0859375,male,married,lower,parish,rural
805001388,0,67.347,74.542,1805.4580176184315,13.0859375,male,widow,lower,parish,rural
805001390,1,60.0,65.896,1805.570271805718,17.7184466,female,unmarried,unknown,parish,industry
805001391,0,60.0,74.43,1805.570271805718,13.0859375,male,married,lower,parish,rural
805001392,0,60.0,74.397,1805.603126689802,17.7184466,female,married,unknown,region,rural
805001394,0,60.0,74.263,1805.7372841331444,8.588957055,female,widow,unknown,remote,rural
805001395,0,60.0,63.498,1805.7400220401514,13.0859375,female,married,unknown,parish,rural
805001395,0,63.498,66.75,1805.7400220401514,13.0859375,female,widow,unknown,parish,rural
805001395,0,66.75,74.26,1805.7400220401514,13.0859375,female,widow,unknown,parish,rural
805001396,1,60.0,62.37,1805.8029939013122,17.7184466,female,married,unknown,region,rural
805001400,0,60.0,61.937,1805.8851311115218,13.0859375,female,married,unknown,parish,rural
805001400,1,61.937,66.898,1805.8851311115218,13.0859375,female,widow,unknown,parish,rural
805001405,0,60.0,66.509,1805.9809578567663,10.02710027,male,married,farmer,remote,rural
805001405,0,66.509,68.286,1805.9809578567663,10.02710027,male,married,farmer,remote,rural
805001405,0,68.286,74.019,1805.9809578567663,10.02710027,male,widow,farmer,remote,rural
805001406,0,60.0,66.506,1805.9836957637733,13.0859375,female,married,lower,parish,rural
805001406,0,66.506,74.016,1805.9836957637733,13.0859375,female,married,lower,parish,rural
805001410,0,60.0,66.463,1805.0254283113275,14.43661972,male,married,farmer,parish,rural
805001410,0,66.463,74.975,1805.0254283113275,14.43661972,male,married,farmer,parish,rural
805001411,1,60.0,64.913,1805.0418557533692,20.41666667,female,married,lower,remote,rural
805001414,0,60.0,65.833,1805.0582831954111,14.43661972,female,married,unknown,parish,rural
805001414,1,65.833,73.431,1805.0582831954111,14.43661972,female,widow,unknown,parish,rural
805001416,0,60.0,66.348,1805.140420405621,14.43661972,male,married,farmer,parish,rural
805001416,0,66.348,68.349,1805.140420405621,14.43661972,male,married,farmer,parish,rural
805001416,0,68.349,74.86,1805.140420405621,14.43661972,male,widow,farmer,parish,rural
805001418,0,60.0,65.348,1805.4881345955084,25.377643499999998,female,married,unknown,remote,rural
805001418,1,65.348,66.564,1805.4881345955084,25.377643499999998,female,widow,unknown,remote,rural
805001419,1,60.0,73.305,1805.2061301737886,23.241590210000002,female,widow,lower,remote,rural
805001420,0,60.0,74.788,1805.2116059878026,16.93548387,female,widow,lower,region,rural
805001423,1,60.0,60.497,1805.2773157559702,16.93548387,female,widow,unknown,parish,industry
805001429,0,60.0,63.711,1805.4662313394526,20.41666667,female,married,unknown,remote,rural
805001429,1,63.711,67.221,1805.4662313394526,20.41666667,female,widow,unknown,remote,rural
805001433,0,60.0,74.482,1805.5182515725853,14.43661972,female,married,unknown,parish,rural
805001436,1,60.0,64.658,1805.6003887827949,14.43661972,female,widow,unknown,parish,rural
805001438,0,60.0,74.361,1805.6387194808929,14.43661972,male,married,lower,parish,rural
805001442,0,60.0,67.834,1805.6551469229348,16.66666667,male,married,middle,remote,rural
805001442,0,67.834,74.345,1805.6551469229348,16.66666667,male,widow,middle,remote,rural
805001446,1,60.0,61.321,1805.7756148312421,14.43661972,female,married,unknown,parish,rural
805001447,0,60.0,65.702,1805.7865664592703,20.41666667,male,married,farmer,remote,rural
805001447,0,65.702,70.753,1805.7865664592703,20.41666667,male,married,farmer,remote,rural
805001447,0,70.753,74.213,1805.7865664592703,20.41666667,male,widow,farmer,remote,rural
805001451,0,60.0,74.027,1805.9727441357454,14.43661972,male,married,upper,parish,rural
805001452,1,60.0,72.853,1805.9809578567663,9.187279152,female,married,unknown,remote,rural
805001464,0,60.0,69.285,1805.2033922667815,16.93548387,female,married,farmer,parish,industry
805001464,0,69.285,74.797,1805.2033922667815,16.93548387,female,married,farmer,parish,industry
805001465,0,60.0,66.726,1805.2033922667815,16.93548387,female,widow,unknown,parish,industry
805001471,1,60.0,67.881,1805.6359815738858,17.7184466,female,married,unknown,region,industry
805001472,0,60.0,60.431,1805.6441952949067,16.93548387,female,married,unknown,region,rural
805001472,0,60.431,67.845,1805.6441952949067,16.93548387,female,widow,unknown,region,rural
805001478,0,60.0,74.129,1805.8714415764869,16.93548387,male,married,farmer,parish,industry
805001482,0,60.0,74.906,1805.093875986502,14.23357664,female,married,farmer,parish,industry
805001484,0,60.0,66.619,1805.1486341266418,12.144702839999999,male,married,unknown,remote,industry
805001484,0,66.619,74.851,1805.1486341266418,12.144702839999999,male,widow,unknown,remote,industry
805001485,0,60.0,65.734,1805.2088680807956,14.23357664,male,married,farmer,region,rural
805001485,0,65.734,68.281,1805.2088680807956,14.23357664,male,widow,farmer,region,rural
805001485,0,68.281,74.791,1805.2088680807956,14.23357664,male,widow,farmer,region,rural
805001486,0,60.0,67.27,1805.2198197088235,14.23357664,male,widow,farmer,parish,industry
805001486,0,67.27,74.78,1805.2198197088235,14.23357664,male,widow,farmer,parish,industry
805001489,0,60.0,63.621,1805.337549710124,14.23357664,female,married,farmer,parish,industry
805001489,0,63.621,74.662,1805.337549710124,14.23357664,female,widow,farmer,parish,industry
805001490,0,60.0,60.127,1805.362190873187,14.23357664,female,married,unknown,region,rural
805001490,0,60.127,74.638,1805.362190873187,14.23357664,female,married,unknown,region,rural
805001491,0,60.0,74.627,1805.373142501215,14.23357664,female,widow,farmer,parish,industry
805001492,1,60.0,71.52,1805.3840941292428,14.23357664,female,married,farmer,parish,industry
805001494,1,60.0,71.068,1805.4826587814944,14.23357664,male,married,lower,parish,industry
805001495,0,60.0,66.988,1805.5018241305434,14.23357664,male,married,lower,parish,industry
805001495,1,66.988,70.487,1805.5018241305434,14.23357664,male,married,lower,parish,industry
805001496,0,60.0,66.947,1805.5428927356481,14.23357664,female,married,lower,parish,industry
805001496,0,66.947,74.457,1805.5428927356481,14.23357664,female,married,lower,parish,industry
805001497,0,60.0,66.89,1805.6003887827949,14.23357664,female,unmarried,lower,parish,industry
805001497,0,66.89,74.4,1805.6003887827949,14.23357664,female,unmarried,lower,parish,industry
805001500,0,60.0,66.873,1805.6168162248368,14.23357664,female,married,lower,parish,industry
805001500,0,66.873,74.383,1805.6168162248368,14.23357664,female,married,lower,parish,industry
805001501,0,60.0,74.353,1805.6469332019137,14.23357664,female,married,unknown,parish,industry
