pid,event,time,num_birthdate,fac_sex,fac_parish,fac_ses,fac_immigrant
1068,1,8.308,1806.253,female,5,lower,no
1069,0,15.774000000000001,1807.162,male,5,lower,no
1070,1,14.793999999999997,1809.336,female,5,lower,no
1071,1,15.459000000000003,1817.112,female,5,lower,no
1072,1,4.908000000000001,1807.08,female,5,lower,yes
1073,0,15.091999999999999,1829.739,female,5,lower,yes
1074,1,17.242000000000004,1763.688,female,5,lower,yes
1075,1,6.761000000000003,1803.184,male,5,lower,no
1076,1,26.589,1816.485,male,5,lower,no
1077,0,30.0,1791.083,female,5,lower,yes
1078,0,30.0,1785.435,female,5,lower,yes
1079,0,28.683000000000007,1816.148,female,5,lower,no
1080,1,28.239999999999995,1812.775,female,5,upper,no
1081,0,1.5429999999999993,1823.288,female,5,lower,no
1082,1,19.733000000000004,1797.966,female,5,lower,no
1083,1,24.168000000000006,1803.255,female,5,lower,no
1084,1,17.644000000000005,1782.324,male,5,lower,no
1085,0,2.835000000000001,1833.996,male,5,lower,no
1086,1,24.697000000000003,1767.852,male,5,lower,yes
1087,1,21.650000000000006,1772.509,male,5,lower,yes
1088,1,2.183,1773.544,female,5,lower,yes
1089,1,20.427999999999997,1773.593,male,5,upper,yes
1090,0,15.552000000000007,1779.28,female,5,upper,yes
1091,1,17.379000000000005,1790.565,male,5,lower,yes
1092,1,1.9429999999999978,1792.778,female,5,lower,yes
1093,0,20.034000000000006,1824.797,male,5,lower,no
1094,1,17.149,1763.751,male,5,lower,no
1095,1,21.537000000000006,1766.877,male,5,upper,no
1096,0,3.128,1780.704,female,5,upper,no
1097,1,15.406999999999996,1783.948,female,5,upper,no
1098,0,10.079,1834.752,female,5,upper,yes
1099,1,24.015,1789.279,female,5,lower,no
1100,1,22.084999999999994,1799.403,male,5,lower,no
1101,0,17.942999999999998,1826.888,female,5,lower,yes
1102,1,10.789000000000001,1795.838,female,5,lower,no
1103,1,2.905999999999999,1829.596,male,5,lower,yes
1104,1,17.617000000000004,1781.572,female,5,lower,no
1105,1,15.566000000000003,1800.627,female,5,lower,yes
1106,1,4.939999999999998,1832.175,male,5,lower,no
1107,0,8.103000000000002,1833.728,female,5,lower,yes
1108,0,4.753999999999998,1840.077,male,5,lower,yes
1109,1,14.941999999999993,1772.43,female,5,upper,no
1110,1,16.403999999999996,1766.664,female,5,lower,no
1111,1,19.837000000000003,1818.678,male,5,lower,no
1112,1,12.335,1822.089,female,5,lower,no
1113,1,17.912000000000006,1780.082,female,5,lower,no
1114,0,24.942999999999998,1819.888,female,5,lower,no
1115,0,14.933999999999997,1825.897,male,5,lower,yes
1116,1,6.216000000000001,1821.758,female,5,lower,yes
1117,0,0.6199999999999974,1844.211,female,5,lower,yes
1118,1,4.756999999999998,1794.116,female,5,lower,no
1119,1,17.290999999999997,1795.964,male,5,upper,no
1120,1,1.0769999999999982,1812.145,male,5,lower,no
1121,1,17.458,1821.643,male,5,lower,no
1122,1,10.975000000000001,1779.611,male,5,lower,no
1123,1,12.055999999999997,1793.185,female,5,lower,no
1124,1,11.673000000000002,1785.812,male,5,upper,no
1125,1,25.635999999999996,1796.235,female,5,lower,no
1126,1,29.974999999999994,1789.295,male,5,lower,yes
1127,1,25.331999999999994,1788.693,female,5,lower,yes
1128,0,23.982,1820.849,male,5,lower,no
1129,1,15.617999999999995,1823.871,female,5,lower,yes
1130,0,13.290999999999997,1827.54,male,5,lower,yes
1131,0,8.585,1810.248,male,5,lower,yes
1132,0,19.040000000000006,1825.791,male,5,lower,yes
1133,0,18.977000000000004,1825.854,female,5,lower,yes
1134,1,3.3200000000000003,1832.832,female,5,upper,yes
1135,0,9.521,1835.31,male,5,lower,yes
1136,0,5.887999999999998,1838.943,female,5,lower,yes
1137,1,7.9709999999999965,1825.385,female,5,lower,no
1138,1,25.521,1804.627,male,5,upper,no
1139,1,19.784999999999997,1764.849,male,5,lower,no
1140,1,8.052999999999997,1768.964,female,5,upper,no
1141,0,30.0,1801.845,female,5,lower,yes
1142,1,26.686999999999998,1763.157,male,5,lower,yes
1143,1,12.344000000000001,1800.786,male,5,lower,no
1144,1,14.210999999999999,1776.435,male,5,lower,yes
1145,0,14.096000000000004,1777.736,female,5,lower,yes
1146,1,26.129000000000005,1810.289,female,5,upper,yes
1147,0,1.2090000000000032,1839.283,male,5,lower,no
1148,0,30.0,1804.183,male,5,upper,yes
1149,0,30.0,1806.995,female,5,upper,yes
1150,0,28.223,1816.608,male,5,lower,no
1151,0,2.3089999999999975,1842.522,female,5,lower,yes
1152,1,19.914,1786.229,male,5,lower,yes
1153,1,5.588999999999999,1771.671,female,5,lower,no
1154,0,30.0,1805.5,male,5,lower,yes
1155,0,30.0,1778.324,female,5,upper,no
1156,1,5.649999999999999,1781.426,male,5,upper,no
1157,1,9.420000000000002,1788.561,male,5,upper,no
1158,1,13.636000000000003,1792.641,female,5,upper,no
1159,1,24.491,1783.044,male,5,upper,no
1160,1,14.388999999999996,1793.703,male,5,lower,no
1161,1,12.779000000000003,1774.831,female,5,upper,no
1162,1,8.648000000000003,1785.388,male,5,lower,yes
1163,1,28.436999999999998,1788.928,female,5,lower,yes
1164,1,24.778999999999996,1773.144,male,5,lower,yes
1165,1,12.460999999999999,1802.626,male,5,lower,no
1166,0,30.0,1764.312,female,5,lower,yes
1167,0,7.661999999999999,1764.17,male,5,lower,yes
1168,1,2.9010000000000034,1779.121,male,5,lower,yes
1169,0,9.378999999999998,1835.452,female,5,lower,yes
1170,0,19.450999999999993,1825.38,female,5,lower,yes
1171,1,27.024,1812.983,male,5,upper,yes
1172,0,7.8729999999999976,1836.958,male,5,lower,no
1173,1,26.531000000000006,1814.015,female,5,lower,yes
1174,0,5.420000000000002,1835.127,female,5,lower,no
1175,0,3.4510000000000005,1837.095,female,5,lower,no
1176,0,6.125999999999998,1838.705,male,5,lower,no
1177,1,10.920000000000002,1811.978,male,5,lower,no
1178,1,10.487000000000002,1823.458,female,5,upper,no
1179,1,14.968999999999994,1774.637,female,5,upper,no
1180,1,26.197000000000003,1779.713,male,5,upper,yes
1181,0,8.783999999999999,1828.047,male,5,lower,yes
1182,0,6.819000000000003,1830.012,female,5,lower,yes
1183,1,24.269999999999996,1764.895,female,5,upper,no
1184,1,27.858999999999995,1772.372,male,5,lower,no
1185,1,19.587999999999994,1775.546,male,5,lower,no
1186,1,14.218999999999994,1778.053,male,5,upper,yes
1187,0,14.204999999999998,1830.626,male,5,lower,no
1188,0,10.942,1833.889,male,5,lower,no
1189,0,0.36599999999999966,1844.465,male,5,lower,no
1190,0,30.0,1776.966,male,5,upper,no
1191,1,26.010999999999996,1799.209,male,5,upper,no
1192,0,18.566999999999993,1801.265,female,5,lower,no
1193,1,19.596000000000004,1766.916,male,5,upper,yes
1194,0,30.0,1771.975,female,5,lower,yes
1195,1,4.384999999999998,1794.732,male,5,lower,yes
1196,1,23.206999999999994,1784.934,male,5,upper,no
1197,1,14.107,1791.398,female,5,lower,no
1198,1,17.534999999999997,1777.051,female,5,lower,yes
1199,1,19.117000000000004,1810.327,male,5,lower,no
1200,1,20.155,1818.283,male,5,lower,no
1201,1,24.573999999999998,1820.4,male,5,lower,no
1202,1,28.604,1808.413,male,5,lower,yes
1203,0,30.0,1809.837,female,5,lower,yes
1204,0,7.106000000000002,1837.725,male,5,lower,yes
1205,0,30.0,1805.415,female,5,lower,no
1206,1,0.5110000000000028,1816.841,female,5,lower,yes
1207,0,1.4309999999999974,1824.4,male,5,lower,yes
1208,1,6.067999999999998,1791.825,female,5,lower,yes
1209,0,15.573999999999998,1829.257,female,5,lower,yes
1210,1,13.969999999999999,1766.146,male,5,upper,no
1211,0,30.0,1772.977,male,5,lower,yes
1212,0,30.0,1796.695,male,5,lower,no
1213,0,11.566000000000003,1798.754,male,5,lower,no
1214,0,30.0,1807.31,female,5,lower,no
1215,1,14.846000000000004,1778.407,male,5,lower,yes
1216,1,13.003,1795.176,female,5,lower,no
1217,1,9.280000000000001,1817.424,female,5,lower,no
1218,0,12.834000000000003,1828.997,female,5,upper,no
1219,1,22.441000000000003,1766.47,male,5,lower,yes
1220,1,6.484999999999999,1764.517,female,5,lower,yes
1221,1,27.476,1776.515,female,5,lower,no
1222,1,16.846999999999994,1766.396,female,5,lower,yes
1223,1,24.155,1810.152,male,5,lower,no
1224,0,26.421999999999997,1818.431,male,5,upper,no
1225,1,21.772999999999996,1774.486,male,5,lower,no
1226,0,30.0,1803.91,female,5,lower,no
1227,1,14.010999999999996,1817.125,male,5,lower,yes
1228,0,0.10000000000000142,1844.731,male,5,lower,no
1229,1,15.584999999999994,1775.74,male,5,lower,no
1230,0,3.445999999999998,1805.541,female,5,lower,no
1231,1,16.236999999999995,1807.836,female,5,lower,no
1232,1,17.932000000000002,1824.246,female,5,lower,yes
1233,1,24.105000000000004,1799.956,male,5,upper,yes
1234,1,9.454999999999998,1800.786,female,5,upper,yes
1235,1,28.093999999999994,1767.162,female,5,lower,yes
1236,0,22.662999999999997,1821.169,male,5,lower,yes
1237,0,5.411000000000001,1839.42,male,5,lower,yes
1238,1,23.227000000000004,1817.815,male,5,lower,yes
1239,0,30.0,1776.871,female,5,lower,no
1240,0,5.454999999999998,1778.702,male,5,lower,no
1241,0,1.3260000000000005,1782.831,female,5,lower,no
1242,1,27.599000000000004,1786.524,male,5,upper,no
1243,0,0.6009999999999991,1773.363,female,5,lower,yes
1244,1,25.870999999999995,1794.836,male,5,upper,no
1245,1,3.6510000000000034,1799.978,female,5,lower,no
1246,1,16.875,1802.905,male,5,lower,no
1247,1,11.927,1779.483,male,5,upper,yes
1248,0,30.0,1764.893,female,5,lower,yes
1249,1,24.215000000000003,1777.101,female,5,upper,no
1250,1,22.692999999999998,1805.385,male,5,lower,no
1251,1,3.5219999999999985,1811.329,female,5,lower,no
1252,0,30.0,1777.314,male,5,lower,no
1253,1,14.344999999999999,1782.757,male,5,lower,no
1254,0,0.20700000000000074,1785.624,male,5,lower,no
1255,1,15.573999999999998,1812.808,male,5,lower,yes
1256,0,25.257999999999996,1819.573,female,5,lower,yes
1257,1,10.630000000000003,1770.645,female,5,upper,yes
1258,1,11.607,1771.066,male,5,upper,no
1259,1,24.664,1777.257,male,5,lower,no
1260,1,4.165999999999997,1788.008,female,5,lower,no
1261,1,23.278999999999996,1793.295,female,5,lower,no
1262,0,30.0,1799.984,female,5,lower,no
1263,1,19.516999999999996,1809.996,male,5,lower,yes
1264,0,16.436999999999998,1828.394,female,5,lower,no
1265,1,2.564,1774.048,female,5,lower,no
1266,0,8.880000000000003,1781.952,female,5,upper,no
1267,0,6.405000000000001,1838.426,female,5,lower,no
1268,0,0.7730000000000032,1844.057,male,5,lower,no
1269,1,28.921000000000006,1774.426,male,5,lower,no
1270,0,30.0,1778.322,male,5,upper,yes
1271,1,4.277999999999999,1783.88,female,5,upper,yes
1272,1,3.270000000000003,1815.562,male,5,lower,no
1273,1,16.712999999999994,1819.406,female,5,lower,no
1274,1,26.75,1799.274,female,5,upper,no
1275,0,18.290000000000006,1801.541,male,5,lower,no
1276,1,7.915999999999997,1809.298,male,5,lower,no
1277,1,21.921000000000006,1815.554,male,5,lower,no
1278,1,26.004999999999995,1781.886,female,5,upper,yes
1279,0,2.6000000000000014,1821.232,male,5,upper,yes
1280,1,17.953000000000003,1796.186,male,5,upper,yes
1281,1,0.5,1807.603,female,5,lower,no
1282,1,21.277,1809.889,female,5,lower,no
1283,1,4.984000000000002,1838.231,female,5,lower,no
1284,1,8.753999999999998,1763.318,male,5,upper,no
1285,0,9.639000000000003,1835.192,male,5,lower,no
1286,0,30.0,1777.279,male,5,upper,no
1287,0,2.3149999999999977,1834.516,female,5,lower,no
1288,1,18.11,1793.109,female,5,lower,no
1289,1,6.686999999999998,1825.615,male,5,upper,no
1290,0,12.07,1829.76,male,5,upper,no
1291,0,5.874000000000002,1831.956,male,5,lower,no
1292,1,19.754999999999995,1796.559,female,5,lower,no
1293,1,25.688000000000002,1807.285,female,5,lower,no
1294,1,13.290999999999997,1779.244,male,5,lower,yes
1295,1,21.310000000000002,1775.444,female,5,lower,yes
1296,0,30.0,1801.796,male,5,upper,no
1297,0,8.323999999999998,1833.697,female,5,lower,no
1298,0,8.408999999999999,1836.422,female,5,upper,no
1299,1,1.8960000000000008,1840.183,female,5,lower,no
1300,0,2.2049999999999983,1842.626,male,5,upper,no
1301,1,23.822999999999993,1772.238,female,5,lower,no
1302,1,27.822999999999993,1774.738,male,5,lower,no
1303,1,7.387999999999998,1825.533,male,5,lower,no
1304,0,30.0,1799.589,female,5,upper,no
1305,1,4.771000000000001,1809.812,male,5,lower,yes
1306,1,29.474000000000004,1815.515,male,5,upper,yes
1307,0,27.965999999999994,1817.024,female,5,lower,yes
1308,1,23.924999999999997,1770.286,female,5,lower,no
1309,1,10.548000000000002,1774.593,male,5,lower,no
1310,1,10.679000000000002,1779.622,female,5,lower,no
1311,1,12.652999999999999,1778.576,male,5,upper,yes
1312,1,28.464,1812.027,male,5,upper,no
1313,1,8.786999999999999,1793.569,male,5,lower,yes
1314,1,19.573999999999998,1795.756,male,5,lower,yes
1315,0,18.753,1826.078,male,5,lower,no
1316,0,16.540999999999997,1828.29,female,5,lower,no
1317,1,3.9470000000000027,1793.886,female,5,lower,yes
1318,1,1.3179999999999978,1812.709,female,5,lower,yes
1319,1,18.126000000000005,1821.065,male,5,lower,yes
1320,1,5.170000000000002,1831.611,female,5,lower,yes
1321,1,11.322000000000003,1768.531,male,5,lower,no
1322,1,21.703999999999994,1771.187,female,5,lower,no
1323,1,19.848,1773.541,female,5,lower,no
1324,0,21.072000000000003,1823.759,female,5,lower,no
1325,1,16.040000000000006,1826.103,male,5,lower,no
1326,0,6.991,1837.84,female,5,lower,no
1327,1,9.573,1824.632,male,5,upper,no
1328,0,10.810000000000002,1779.02,male,5,lower,yes
1329,0,14.730999999999995,1775.099,female,5,lower,yes
1330,1,13.753999999999998,1801.435,female,5,lower,yes
1331,0,2.9450000000000003,1834.53,male,5,lower,no
1332,0,30.0,1775.116,male,5,lower,no
1333,1,25.075000000000003,1781.725,female,5,upper,no
1334,1,29.537000000000006,1804.454,female,5,lower,no
1335,1,19.445999999999998,1771.431,female,5,lower,no
1336,1,18.854,1800.95,male,5,upper,yes
1337,0,12.667000000000002,1832.164,male,5,upper,no
1338,0,6.939,1835.893,male,5,lower,no
1339,1,1.2989999999999995,1814.535,male,5,lower,yes
1340,1,26.983000000000004,1790.22,male,5,lower,yes
1341,1,2.478999999999999,1793.476,female,5,lower,yes
1342,1,22.626999999999995,1797.908,female,5,lower,no
1343,1,0.30799999999999983,1797.424,female,5,lower,no
1344,1,19.974000000000004,1807.17,female,5,upper,no
1345,1,24.760000000000005,1817.656,female,5,lower,no
1346,0,25.701999999999998,1819.129,male,5,lower,no
1347,0,2.386000000000003,1769.446,female,5,lower,no
1348,1,7.374000000000002,1785.58,male,5,lower,yes
1349,1,6.530999999999999,1791.091,female,5,lower,yes
1350,1,8.097000000000001,1816.205,male,5,lower,no
1351,0,11.530000000000001,1833.3,male,5,lower,no
1352,0,21.384,1823.447,female,5,upper,yes
1353,1,7.5,1809.897,male,5,lower,no
1354,1,12.771,1820.068,female,5,upper,no
1355,0,8.241999999999997,1764.257,male,5,upper,no
1356,1,21.658,1771.184,female,5,upper,no
1357,1,10.786000000000001,1777.013,female,5,upper,no
1358,0,9.203000000000003,1773.112,female,5,lower,no
1359,0,30.0,1775.819,female,5,lower,no
1360,1,3.0159999999999982,1834.363,male,5,upper,no
1361,0,5.365000000000002,1839.466,male,5,upper,no
1362,0,2.753,1842.078,male,5,upper,no
1363,0,9.488,1835.343,male,5,lower,yes
1364,1,27.339,1763.953,female,5,lower,no
1365,0,30.0,1768.06,female,5,lower,no
1366,1,18.569000000000003,1771.091,female,5,lower,no
1367,1,18.057000000000002,1782.051,male,5,lower,no
1368,1,12.423000000000002,1777.681,male,5,lower,no
1369,0,2.1779999999999973,1813.654,female,5,lower,yes
1370,1,11.372,1767.923,male,5,lower,yes
1371,1,15.409999999999997,1778.286,female,5,lower,yes
1372,1,17.578000000000003,1821.966,male,5,lower,no
1373,1,14.596999999999994,1790.615,male,5,upper,yes
1374,0,25.739999999999995,1819.091,male,5,upper,no
1375,0,14.930999999999997,1829.9,female,5,lower,no
1376,0,11.993000000000002,1832.838,male,5,upper,no
1377,1,18.159000000000006,1774.157,male,5,upper,no
1378,1,19.388000000000005,1776.841,female,5,upper,no
1379,1,8.991999999999997,1796.151,male,5,lower,no
1380,0,10.985999999999997,1833.845,female,5,upper,no
1381,0,0.8250000000000028,1844.005,male,5,lower,yes
1382,1,17.003,1764.903,male,5,upper,no
1383,1,3.9849999999999994,1813.938,female,5,lower,no
1384,0,21.840999999999994,1822.99,female,5,lower,no
1385,1,27.043000000000006,1799.439,male,5,lower,no
1386,1,1.6769999999999996,1784.422,female,5,lower,no
1387,1,24.680000000000007,1788.342,male,5,lower,no
1388,1,5.356999999999999,1829.547,female,5,lower,no
1389,0,10.369999999999997,1834.461,male,5,lower,no
1390,1,26.789,1786.861,female,5,lower,no
1391,1,28.845,1803.51,female,5,lower,no
1392,1,26.070999999999998,1799.077,male,5,upper,yes
1393,0,11.338999999999999,1829.676,male,5,lower,no
1394,0,7.240000000000002,1833.774,male,5,lower,no
1395,1,17.86,1810.664,female,5,upper,no
1396,1,14.372,1817.692,female,5,lower,no
1397,1,11.015999999999998,1766.029,female,5,lower,no
1398,1,6.819000000000003,1769.525,female,5,upper,no
1399,0,21.733999999999995,1764.096,female,5,lower,yes
1400,1,10.555999999999997,1765.684,male,5,lower,yes
1401,0,30.0,1772.561,female,5,lower,yes
1402,0,1.6409999999999982,1764.95,female,5,lower,no
1403,0,30.0,1811.598,male,5,lower,yes
1404,1,12.530000000000001,1818.015,female,5,lower,yes
1405,0,5.170000000000002,1824.66,male,5,lower,yes
1406,0,0.5110000000000028,1828.32,male,5,lower,yes
1407,1,22.501000000000005,1770.869,female,5,lower,no
1408,0,30.0,1763.836,male,5,lower,no
1409,1,27.001999999999995,1766.22,female,5,lower,no
1410,1,21.501999999999995,1769.689,female,5,lower,no
1411,0,30.0,1775.187,male,5,upper,no
1412,0,30.0,1777.818,male,5,upper,no
1413,1,21.605999999999995,1782.322,male,5,upper,no
1414,1,16.909999999999997,1787.296,male,5,lower,no
1415,1,5.381,1776.813,female,5,lower,no
1416,1,11.418,1775.253,male,5,lower,yes
1417,0,30.0,1784.255,female,5,lower,yes
1418,0,30.0,1805.15,male,5,lower,yes
1419,0,15.081000000000003,1829.749,male,5,lower,no
1420,0,2.936,1796.183,female,5,lower,no
1421,1,7.655999999999999,1816.433,female,5,lower,no
1422,0,22.941999999999993,1821.889,male,5,lower,no
1423,1,17.748000000000005,1764.255,female,5,lower,no
1424,1,17.698999999999998,1825.413,male,5,lower,yes
1425,1,16.668999999999997,1772.862,male,5,upper,no
1426,1,25.224999999999994,1781.76,male,5,lower,no
1427,1,4.639000000000003,1778.746,female,5,lower,yes
1428,1,22.873000000000005,1811.444,female,5,lower,no
1429,0,24.387,1820.444,female,5,lower,no
1430,0,30.0,1788.074,male,5,lower,yes
1431,1,25.253,1798.732,female,5,lower,yes
1432,1,7.295000000000002,1820.86,female,5,lower,no
1433,0,3.6430000000000007,1823.19,female,5,lower,no
1434,0,9.395000000000003,1835.436,male,5,lower,no
1435,0,5.024999999999999,1839.806,male,5,lower,no
1436,0,30.0,1803.244,female,5,upper,yes
1437,0,4.274999999999999,1833.927,female,5,lower,no
1438,0,1.1379999999999981,1837.065,female,5,lower,no
1439,1,7.4069999999999965,1808.126,male,5,lower,yes
1440,0,8.823,1799.009,male,5,lower,yes
1441,1,13.725999999999999,1766.582,male,5,upper,no
1442,1,9.715000000000003,1796.46,female,5,lower,yes
1443,0,14.86,1823.343,female,5,lower,no
1444,0,24.122,1820.709,female,5,lower,yes
1445,0,30.0,1783.348,male,5,lower,yes
1446,0,21.83,1823.001,male,5,lower,no
1447,1,28.337999999999994,1768.225,female,5,upper,no
1448,1,16.450000000000003,1769.99,female,5,upper,no
1449,1,19.265,1776.786,male,5,lower,no
1450,1,2.0900000000000034,1780.172,female,5,lower,no
1451,1,23.617999999999995,1775.833,female,5,lower,yes
1452,1,13.600000000000001,1811.472,female,5,lower,no
1453,1,0.5679999999999978,1819.565,male,5,lower,no
1454,0,6.835000000000001,1837.996,female,5,lower,no
1455,0,0.8170000000000002,1810.015,male,5,lower,yes
1456,1,5.146000000000001,1776.326,male,5,upper,no
1457,1,10.375,1781.67,male,5,upper,no
1458,1,10.314999999999998,1828.216,female,5,lower,no
1459,0,11.774000000000001,1823.759,male,5,lower,no
1460,1,16.233999999999995,1793.834,male,5,upper,no
1461,0,8.634,1786.193,male,5,lower,no
1462,1,6.75,1795.584,male,5,lower,yes
1463,1,25.305000000000007,1773.815,male,5,upper,yes
1464,0,21.581000000000003,1823.25,male,5,lower,yes
1465,0,26.923000000000002,1817.908,female,5,lower,yes
1466,1,22.221999999999994,1786.382,male,5,lower,no
1467,1,23.569000000000003,1797.128,male,5,lower,no
1468,1,5.713000000000001,1801.262,male,5,lower,no
1469,1,5.984000000000002,1812.068,female,5,lower,no
1470,0,12.222999999999999,1821.607,female,5,lower,no
1471,1,24.741,1808.545,female,5,upper,yes
1472,1,10.441000000000003,1832.509,male,5,lower,no
1473,0,19.171999999999997,1825.659,male,5,lower,no
1474,0,3.7439999999999998,1841.087,female,5,lower,yes
1475,0,19.974000000000004,1824.857,female,5,lower,yes
1476,0,2.3290000000000006,1842.502,male,5,upper,yes
1477,1,17.622,1780.372,female,5,lower,yes
1478,1,20.504999999999995,1791.759,male,5,lower,yes
1479,0,30.0,1790.223,female,5,lower,yes
1480,0,21.491,1823.34,female,5,lower,no
1481,1,8.968000000000004,1807.047,male,5,lower,yes
1482,1,23.120000000000005,1805.884,female,5,lower,yes
1483,0,21.992000000000004,1822.839,female,5,lower,yes
1484,0,1.1649999999999991,1843.666,male,5,upper,yes
1485,0,0.003999999999997783,1844.827,male,5,lower,yes
1486,0,1.1019999999999968,1843.729,female,5,lower,yes
1487,1,2.9279999999999973,1802.185,male,5,lower,yes
1488,1,0.10799999999999699,1772.222,male,5,lower,no
1489,1,25.569999999999993,1781.823,male,5,lower,no
1490,0,17.959000000000003,1826.872,female,5,upper,no
1491,0,3.3200000000000003,1833.511,female,5,upper,no
1492,0,8.817,1836.014,male,5,lower,yes
1493,1,27.955,1799.863,male,5,upper,yes
1494,1,6.301000000000002,1797.002,female,5,upper,yes
1495,1,22.254999999999995,1770.089,male,5,lower,yes
1496,1,26.049000000000007,1815.387,male,5,lower,yes
1497,1,13.661000000000001,1791.554,female,5,lower,yes
1498,0,24.028999999999996,1820.802,female,5,lower,no
1499,1,3.1610000000000014,1821.046,female,5,lower,no
1500,0,30.0,1768.126,female,5,lower,no
1501,0,30.0,1764.695,male,5,lower,no
1502,1,24.438999999999993,1766.048,male,5,upper,no
1503,0,5.808,1778.319,female,5,lower,no
1504,0,30.0,1791.387,male,5,upper,no
1505,1,2.0600000000000023,1790.004,female,5,lower,no
1506,1,18.194000000000003,1789.695,female,5,upper,no
1507,1,0.3789999999999978,1792.693,female,5,upper,no
1508,0,3.6700000000000017,1841.161,female,5,upper,no
1509,1,17.364999999999995,1815.943,male,5,lower,yes
1510,0,30.0,1801.799,male,5,lower,yes
1511,1,26.301000000000002,1781.322,male,5,lower,no
1512,0,25.042,1819.789,female,5,lower,no
1513,0,22.448999999999998,1822.382,male,5,upper,yes
1514,0,19.117000000000004,1825.714,female,5,upper,yes
1515,1,12.902000000000001,1787.606,male,5,lower,no
1516,1,22.649,1800.646,female,5,lower,no
1517,1,15.503,1814.804,male,5,lower,yes
1518,0,1.4990000000000023,1843.332,female,5,lower,no
1519,0,0.125,1844.706,male,5,upper,no
1520,1,21.409000000000006,1815.997,female,5,lower,yes
1521,1,22.924999999999997,1819.633,male,5,lower,yes
1522,0,1.2550000000000026,1767.565,male,5,lower,yes
1523,1,26.296000000000006,1807.436,female,5,lower,no
1524,0,30.0,1808.345,female,5,lower,no
1525,1,20.617000000000004,1785.878,male,5,lower,yes
1526,0,17.745000000000005,1827.086,female,5,lower,no
1527,0,9.658000000000001,1835.173,male,5,lower,yes
1528,0,5.109999999999999,1839.721,female,5,lower,yes
1529,1,20.533,1809.369,female,5,lower,no
1530,1,4.749000000000002,1793.509,male,5,lower,yes
1531,0,4.902000000000001,1821.93,male,5,lower,no
1532,0,15.091999999999999,1829.739,male,5,lower,no
1533,0,2.548000000000002,1842.283,female,5,lower,no
1534,1,7.194000000000003,1837.103,male,5,upper,no
1535,1,19.971000000000004,1771.945,male,5,lower,no
1536,0,27.034999999999997,1817.796,male,5,lower,yes
1537,0,29.742999999999995,1815.088,female,5,lower,yes
1538,0,30.0,1805.99,female,5,lower,no
1539,1,3.4099999999999966,1779.502,female,5,lower,yes
1540,0,22.941999999999993,1821.889,male,5,lower,yes
1541,0,22.254999999999995,1822.576,female,5,lower,yes
1542,0,2.4540000000000006,1834.376,male,5,lower,yes
1543,1,10.427,1834.294,male,5,lower,yes
1544,1,4.9510000000000005,1794.404,male,5,lower,yes
1545,1,22.049000000000007,1791.964,female,5,lower,yes
1546,1,9.531999999999996,1825.711,female,5,lower,no
1547,0,18.906000000000006,1825.925,male,5,lower,yes
1548,1,20.340999999999994,1813.306,male,5,lower,yes
1549,0,1.0799999999999983,1833.752,female,5,lower,yes
1550,1,12.600999999999999,1825.377,male,5,lower,yes
1551,0,8.406999999999996,1836.424,female,5,lower,yes
1552,1,29.146,1778.267,male,5,upper,no
1553,1,15.319999999999993,1784.192,male,5,lower,no
1554,0,30.0,1790.114,male,5,lower,no
1555,0,20.768,1824.063,male,5,lower,no
1556,1,15.710999999999999,1826.42,male,5,lower,no
1557,1,12.335,1812.698,male,5,lower,yes
1558,1,1.0200000000000031,1829.262,male,5,lower,yes
1559,1,3.2379999999999995,1823.639,female,5,lower,yes
1560,1,6.295999999999999,1828.939,male,5,lower,yes
1561,0,3.503,1841.328,female,5,lower,yes
1562,1,16.226,1784.969,female,5,lower,no
1563,0,23.5,1821.331,male,5,lower,yes
1564,0,0.6450000000000031,1844.186,female,5,lower,no
1565,1,1.814,1763.398,female,5,lower,yes
1566,1,11.540999999999997,1799.882,male,5,lower,yes
1567,0,12.456000000000003,1827.855,female,5,lower,no
1568,0,14.137,1830.694,female,5,lower,no
1569,0,2.145000000000003,1842.686,male,5,lower,no
1570,0,3.9299999999999997,1840.901,female,5,lower,no
1571,0,0.35199999999999676,1843.671,male,5,lower,no
1572,1,10.901000000000003,1767.307,male,5,lower,no
1573,0,12.811999999999998,1832.019,female,5,lower,yes
1574,1,12.009999999999998,1772.482,male,5,lower,yes
1575,1,0.7319999999999993,1773.613,female,5,lower,yes
1576,1,2.881999999999998,1764.446,male,5,lower,no
1577,1,9.444000000000003,1772.077,male,5,lower,no
1578,1,28.834000000000003,1777.303,female,5,lower,yes
1579,1,16.852999999999994,1780.326,female,5,upper,yes
1580,0,30.0,1804.964,male,5,upper,no
1581,0,22.156000000000006,1811.674,female,5,lower,no
1582,0,24.248000000000005,1809.582,male,5,lower,yes
1583,1,17.775000000000006,1799.324,male,5,upper,no
1584,1,21.628,1804.531,male,5,lower,yes
1585,1,15.221000000000004,1817.815,female,5,lower,yes
1586,1,16.296999999999997,1773.352,female,5,lower,no
1587,1,23.955,1777.29,male,5,upper,no
1588,1,15.995999999999995,1782.806,female,5,upper,no
1589,1,8.182000000000002,1802.585,male,5,upper,no
1590,0,30.0,1805.84,male,5,lower,no
1591,0,30.0,1808.517,male,5,lower,no
1592,1,26.485,1815.633,female,5,lower,no
1593,0,5.265999999999998,1770.913,female,5,lower,no
1594,1,16.849999999999994,1774.475,male,5,lower,no
